seq,latitude,longitude,latitude_utm,longitude_utm,option,,
5987,37.2884567,127.1074451,332237.9631,4128551.507,5,,
5989,37.2884592,127.1074464,332238.0839,4128551.782,5,,
5991,37.2884616,127.1074478,332238.2134,4128552.046,5,,
5993,37.2884642,127.1074491,332238.3344,4128552.332,5,,
5995,37.2884667,127.1074504,332238.4552,4128552.607,5,,
5997,37.2884692,127.1074518,332238.5848,4128552.882,5,,
5999,37.2884716,127.1074531,332238.7054,4128553.146,5,,
6001,37.2884741,127.1074543,332238.8174,4128553.421,5,,
6003,37.2884766,127.1074556,332238.9382,4128553.697,5,,
6005,37.2884792,127.1074569,332239.0592,4128553.983,5,,
6007,37.2884816,127.1074582,332239.1798,4128554.247,5,,
6009,37.2884841,127.1074595,332239.3006,4128554.522,5,,
6011,37.2884865,127.1074607,332239.4123,4128554.786,5,,
6013,37.2884891,127.1074621,332239.5422,4128555.072,5,,
6015,37.2884916,127.1074632,332239.6452,4128555.347,5,,
6017,37.2884941,127.1074645,332239.766,4128555.622,5,,
6019,37.2884965,127.1074658,332239.8866,4128555.886,5,,
6021,37.2884991,127.1074668,332239.981,4128556.173,5,,
6023,37.2885016,127.1074682,332240.1107,4128556.448,5,,
6025,37.2885041,127.1074694,332240.2226,4128556.723,5,,
6027,37.2885066,127.1074706,332240.3346,4128556.999,5,,
6029,37.2885092,127.107472,332240.4645,4128557.285,5,,
6031,37.2885117,127.1074732,332240.5764,4128557.56,5,,
6033,37.2885142,127.1074744,332240.6883,4128557.835,5,,
6035,37.2885167,127.1074756,332240.8003,4128558.11,5,,
6037,37.2885192,127.1074768,332240.9122,4128558.386,5,,
6039,37.2885217,127.1074781,332241.033,4128558.661,5,,
6041,37.2885243,127.1074792,332241.1363,4128558.947,5,,
6043,37.2885268,127.1074805,332241.2571,4128559.222,5,,
6045,37.2885294,127.1074815,332241.3515,4128559.509,5,,
6047,37.2885318,127.107483,332241.4898,4128559.773,5,,
6049,37.2885344,127.1074842,332241.602,4128560.059,5,,
6051,37.288537,127.1074854,332241.7141,4128560.345,5,,
6053,37.2885395,127.1074867,332241.8349,4128560.62,5,,
6055,37.2885421,127.1074878,332241.9382,4128560.907,5,,
6057,37.2885446,127.107489,332242.0502,4128561.182,5,,
6059,37.2885472,127.1074903,332242.1712,4128561.468,5,,
6061,37.2885496,127.1074915,332242.2829,4128561.733,5,,
6063,37.2885521,127.1074927,332242.3948,4128562.008,5,,
6065,37.2885548,127.1074939,332242.5072,4128562.305,5,,
6067,37.2885573,127.1074952,332242.628,4128562.58,5,,
6069,37.2885599,127.1074964,332242.7402,4128562.867,5,,
6071,37.2885625,127.1074976,332242.8523,4128563.153,5,,
6073,37.288565,127.1074988,332242.9643,4128563.428,5,,
6075,37.2885676,127.1075002,332243.0941,4128563.714,5,,
6077,37.2885702,127.1075014,332243.2063,4128564.001,5,,
6079,37.2885729,127.1075026,332243.3187,4128564.298,5,,
6081,37.2885755,127.1075038,332243.4308,4128564.584,5,,
6083,37.288578,127.107505,332243.5428,4128564.86,5,,
6085,37.2885806,127.1075062,332243.6549,4128565.146,5,,
6087,37.2885833,127.1075075,332243.7762,4128565.443,5,,
6089,37.2885858,127.1075087,332243.8881,4128565.719,5,,
6091,37.2885884,127.1075098,332243.9914,4128566.005,5,,
6093,37.2885909,127.1075108,332244.0856,4128566.281,5,,
6095,37.2885935,127.1075119,332244.1889,4128566.567,5,09_end,
,,,0,0,0,10_start,parallel parking
,,,0,0,0,10_end,parallel parking
6737,37.2887382,127.1072641,332222.5425,4128583.062,0,11_start,
6739,37.2887406,127.1072626,332222.4148,4128583.331,0,,
6741,37.2887431,127.1072614,332222.314,4128583.611,0,,
6743,37.2887458,127.1072603,332222.2225,4128583.912,0,,
6745,37.2887483,127.1072595,332222.1571,4128584.191,0,,
6747,37.2887509,127.107259,332222.1185,4128584.48,0,,
6749,37.2887535,127.1072584,332222.0711,4128584.77,0,,
6751,37.2887561,127.1072582,332222.0592,4128585.059,0,,
6753,37.2887587,127.1072584,332222.0827,4128585.347,0,,
6755,37.2887613,127.1072589,332222.1328,4128585.635,0,,
6757,37.2887638,127.1072598,332222.2181,4128585.91,0,,
6759,37.2887663,127.1072609,332222.3212,4128586.186,0,,
6761,37.2887686,127.1072622,332222.4415,4128586.439,0,,
6763,37.2887712,127.1072636,332222.5714,4128586.725,0,,
6765,37.2887735,127.107265,332222.7007,4128586.977,0,,
6767,37.2887759,127.1072663,332222.8212,4128587.241,0,,
6769,37.2887784,127.1072677,332222.9509,4128587.516,0,,
6771,37.2887808,127.1072691,332223.0803,4128587.78,0,,
6773,37.2887832,127.1072703,332223.1921,4128588.044,0,,
6775,37.2887856,127.1072713,332223.286,4128588.309,0,,
6777,37.2887881,127.1072723,332223.3802,4128588.584,0,,
6779,37.2887906,127.1072734,332223.4833,4128588.86,0,,
6781,37.288793,127.1072743,332223.5684,4128589.124,0,,
6783,37.2887954,127.1072753,332223.6624,4128589.389,0,,
6785,37.2887978,127.1072763,332223.7564,4128589.654,0,,
6787,37.2888002,127.1072774,332223.8592,4128589.918,0,,
6789,37.2888025,127.1072786,332223.9707,4128590.171,0,,
6791,37.2888048,127.1072798,332224.0822,4128590.424,0,,
6793,37.2888071,127.1072812,332224.2114,4128590.677,0,,
6795,37.2888094,127.1072826,332224.3407,4128590.929,0,,
6797,37.2888116,127.1072842,332224.4874,4128591.171,0,,
6799,37.2888139,127.1072858,332224.6343,4128591.423,0,,
6801,37.2888161,127.1072876,332224.7988,4128591.664,0,,
6803,37.2888182,127.1072895,332224.9719,4128591.894,0,,
6805,37.2888203,127.1072916,332225.1627,4128592.123,0,,
6807,37.2888223,127.1072938,332225.3622,4128592.341,0,,
6809,37.2888241,127.1072961,332225.5701,4128592.536,0,,
6811,37.2888259,127.1072986,332225.7957,4128592.732,0,,
6813,37.2888274,127.1073012,332226.0296,4128592.894,0,,
6815,37.2888288,127.1073039,332226.272,4128593.044,0,,
6817,37.2888301,127.1073067,332226.5231,4128593.183,0,,
6819,37.2888312,127.1073097,332226.7915,4128593.3,0,,
6821,37.2888321,127.1073127,332227.0595,4128593.395,0,,
6823,37.2888328,127.1073159,332227.3447,4128593.467,0,,
6825,37.2888334,127.1073191,332227.6298,4128593.528,0,,
6827,37.2888337,127.1073224,332227.923,4128593.555,0,,
6829,37.2888338,127.1073257,332228.2157,4128593.56,0,,
6831,37.2888336,127.107329,332228.5078,4128593.532,0,,
6833,37.2888332,127.1073322,332228.7906,4128593.482,0,,
6835,37.2888326,127.1073354,332229.073,4128593.41,0,,
6837,37.2888319,127.1073386,332229.3551,4128593.326,0,,
6839,37.2888312,127.1073417,332229.6284,4128593.243,0,,
6841,37.2888305,127.1073448,332229.9017,4128593.16,0,,
6843,37.2888297,127.1073479,332230.1747,4128593.066,0,,
6845,37.2888289,127.1073509,332230.4389,4128592.972,0,,
6847,37.2888278,127.1073539,332230.7024,4128592.844,0,,
6849,37.2888269,127.107357,332230.9752,4128592.739,0,,
6851,37.288826,127.1073599,332231.2303,4128592.634,0,,
6853,37.2888251,127.1073629,332231.4942,4128592.529,0,,
6855,37.2888242,127.1073659,332231.7582,4128592.424,0,,
6857,37.2888232,127.1073689,332232.0219,4128592.307,0,,
6859,37.2888223,127.1073719,332232.2859,4128592.202,0,,
6861,37.2888214,127.107375,332232.5587,4128592.097,5,,
6863,37.2888204,127.107378,332232.8224,4128591.981,5,,
6865,37.2888194,127.107381,332233.0862,4128591.864,5,,
6867,37.2888185,127.1073841,332233.359,4128591.759,5,,
6869,37.2888175,127.1073871,332233.6227,4128591.643,5,,
6871,37.2888166,127.1073902,332233.8956,4128591.537,5,,
6873,37.2888156,127.1073932,332234.1593,4128591.421,5,,
6875,37.2888147,127.1073962,332234.4232,4128591.316,5,,
6877,37.2888137,127.1073993,332234.6958,4128591.199,5,,
6879,37.2888128,127.1074022,332234.9509,4128591.094,5,,
6881,37.288812,127.1074053,332235.224,4128591,5,,
6883,37.2888111,127.1074084,332235.4968,4128590.895,5,,
6885,37.2888102,127.1074113,332235.7519,4128590.79,5,,
6887,37.2888094,127.1074144,332236.0249,4128590.695,5,,
6889,37.2888086,127.1074174,332236.2891,4128590.601,5,,
6891,37.2888079,127.1074205,332236.5624,4128590.518,5,,
6893,37.2888072,127.1074236,332236.8356,4128590.435,5,,
6895,37.2888064,127.1074266,332237.0998,4128590.341,5,,
6897,37.2888057,127.1074297,332237.3731,4128590.258,5,,
6899,37.2888049,127.1074328,332237.6461,4128590.164,5,,
6901,37.2888042,127.1074359,332237.9194,4128590.08,5,,
6903,37.2888034,127.107439,332238.1924,4128589.986,5,,
6905,37.2888027,127.107442,332238.4568,4128589.903,5,,
6907,37.2888019,127.1074451,332238.7299,4128589.809,5,,
6909,37.2888012,127.1074482,332239.0031,4128589.726,5,,
6911,37.2888005,127.1074513,332239.2764,4128589.643,5,,
6913,37.2887997,127.1074544,332239.5494,4128589.548,5,,
6915,37.288799,127.1074575,332239.8227,4128589.465,5,,
6917,37.2887983,127.1074605,332240.0871,4128589.382,5,,
6919,37.2887975,127.1074636,332240.3601,4128589.288,5,,
6921,37.2887968,127.1074667,332240.6334,4128589.205,5,,
6923,37.2887961,127.1074698,332240.9067,4128589.121,5,,
6925,37.2887954,127.1074729,332241.1799,4128589.038,5,,
6927,37.2887947,127.107476,332241.4532,4128588.955,5,,
6929,37.2887939,127.107479,332241.7174,4128588.861,5,,
6931,37.2887931,127.107482,332241.9816,4128588.767,5,,
6933,37.2887922,127.107485,332242.2455,4128588.662,5,,
6935,37.2887913,127.107488,332242.5095,4128588.557,5,,
6937,37.2887904,127.1074911,332242.7823,4128588.451,5,,
6939,37.2887895,127.1074941,332243.0462,4128588.346,5,,
6941,37.2887886,127.1074972,332243.3191,4128588.241,5,,
6943,37.2887878,127.1075002,332243.5832,4128588.147,5,,
6945,37.2887869,127.1075031,332243.8383,4128588.042,5,,
6947,37.288786,127.1075061,332244.1023,4128587.936,5,,
6949,37.2887852,127.1075091,332244.3665,4128587.842,5,,
6951,37.2887843,127.1075121,332244.6304,4128587.737,5,,
6953,37.2887835,127.1075151,332244.8946,4128587.643,5,,
6955,37.2887826,127.1075181,332245.1585,4128587.538,5,,
6957,37.2887818,127.1075211,332245.4227,4128587.444,5,,
6959,37.2887809,127.107524,332245.6778,4128587.339,5,,
6961,37.2887801,127.107527,332245.942,4128587.245,5,,
6963,37.2887793,127.10753,332246.2062,4128587.151,5,,
6965,37.2887785,127.1075329,332246.4615,4128587.057,5,,
6967,37.2887776,127.1075359,332246.7254,4128586.951,5,,
6969,37.2887768,127.1075389,332246.9896,4128586.857,5,,
6971,37.2887759,127.1075418,332247.2447,4128586.752,5,,
6973,37.2887751,127.1075448,332247.5089,4128586.658,5,,
6975,37.2887743,127.1075478,332247.7731,4128586.564,5,,
6977,37.2887734,127.1075507,332248.0281,4128586.459,5,,
6979,37.2887727,127.1075537,332248.2925,4128586.376,5,,
6981,37.288772,127.1075566,332248.5481,4128586.293,5,,
6983,37.2887713,127.1075596,332248.8125,4128586.21,5,,
6985,37.2887705,127.1075626,332249.0767,4128586.116,5,,
6987,37.2887698,127.1075655,332249.3322,4128586.034,5,,
6989,37.2887691,127.1075685,332249.5966,4128585.951,5,,
6991,37.2887684,127.1075714,332249.8521,4128585.868,5,,
6993,37.2887677,127.1075744,332250.1165,4128585.785,5,,
6995,37.2887669,127.1075774,332250.3807,4128585.691,5,,
6997,37.2887663,127.1075803,332250.6365,4128585.619,5,,
6999,37.2887656,127.1075832,332250.892,4128585.536,5,,
7001,37.2887649,127.1075863,332251.1653,4128585.453,5,,
7003,37.2887642,127.1075893,332251.4297,4128585.37,5,,
7005,37.2887635,127.1075923,332251.6941,4128585.287,5,,
7007,37.2887628,127.1075953,332251.9585,4128585.204,5,,
7009,37.288762,127.1075984,332252.2315,4128585.11,5,,
7011,37.2887613,127.1076015,332252.5048,4128585.027,5,,
7013,37.2887606,127.1076044,332252.7603,4128584.944,5,,
7015,37.2887599,127.1076075,332253.0336,4128584.861,5,,
7017,37.2887592,127.1076105,332253.298,4128584.778,5,,
7019,37.2887585,127.1076136,332253.5712,4128584.694,5,,
7021,37.2887577,127.1076167,332253.8443,4128584.6,5,,
7023,37.2887569,127.1076197,332254.1085,4128584.506,5,,
7025,37.2887561,127.1076227,332254.3726,4128584.412,5,,
7027,37.2887554,127.1076256,332254.6282,4128584.329,5,,
7029,37.2887547,127.1076286,332254.8926,4128584.246,5,,
7031,37.2887539,127.1076316,332255.1567,4128584.152,5,,
7033,37.2887532,127.1076347,332255.43,4128584.069,5,,
7035,37.2887525,127.1076377,332255.6944,4128583.986,5,,
7037,37.2887517,127.1076408,332255.9674,4128583.892,5,,
7039,37.288751,127.1076438,332256.2318,4128583.809,5,,
7041,37.2887503,127.1076468,332256.4962,4128583.726,5,,
7043,37.2887496,127.1076497,332256.7518,4128583.643,5,,
7045,37.288749,127.1076524,332256.9898,4128583.571,6,11_end,
